model,test_index,id,parse_error,dialogue,reference_english_summary,reference_chinese_summary,model_summary_zh,informativeness,clarity,plausibility,faithfulness,participant_precision,participant_recall,participant_f1,missing_participants,extra_participants,ref_event_count,model_event_count,event_count_diff,event_coverage,extra_event_rate,omitted_ref_event_count,extra_model_event_count,weak_match_count,speech_act_category_accuracy,intended_meaning_similarity,action_similarity,evidence_similarity,final_outcome_similarity,selected_event_count,invalid_selected_event_count,raw_output_excerpt,speaker_slot_accuracy,speaker_missing_count,speaker_mismatch_count,actor_slot_accuracy,actor_missing_count,actor_mismatch_count,action_slot_accuracy,action_missing_count,action_mismatch_count,object_slot_accuracy,object_missing_count,object_mismatch_count,recipient_slot_accuracy,recipient_missing_count,recipient_mismatch_count,speaker_null_rate,speech_act_null_rate,intended_meaning_null_rate,actor_null_rate,action_null_rate,object_null_rate,recipient_null_rate,evidence_null_rate
qwen27b,417,gold_00024,False,"Miranda: Hi S, could we cancel tomorrow's meeting?
Stephanie: again? what happened?
Miranda: I have to work :(
Stephanie: you work 20 hours a day!
Miranda: that's what young doctors do
Stephanie: they kill themselves working
Miranda: no they come close to death but survive and it makes them immortal
Stephanie: as long as you have an explanation :D",Miranda can't make her meeting with Stephanie as she has to work. ,米兰达不能去见斯蒂芬妮，因为她要工作。,米兰达因工作原因请求取消明天的会议，斯特凡妮接受了该请求，两人最终达成一致取消会议。,2.1186392307281494,2.9076082706451416,3.1620516777038574,2.3194408416748047,1.0,1.0,1.0,,,2,2.0,0.0,0.5,0.5,1,1.0,0.0,1.0,0.5578053259871443,1.0,1.0,0.4829302325581396,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
qwen27b,432,gold_00025,False,"Javier: Hey do you know any tattoo parlors over here with English speaking employees?
Judie: Oh there's Warsaw ink
Javier: the name sounds neat... have you had a tattoo done there?
Judie: nope but my gf has
Javier: got a pic?
Judie: <file_photo>
Javier: wow that looks amazing
Javier: how much did she pay?
Judie: it was a 1000
Javier: fuck
Javier: let me just get a tatttoo back in colombia then, thx",Javier was initially eager to have a tatoo done at Warsaw Ink but the price turned out to be too high. Javier decided to have a tatoo done in Colombia.,哈维尔最初很想在warsaw ink纹身，但价格太高了。他决定去哥伦比亚做纹身。,朱迪推荐华沙纹身店并告知价格为1000，哈维尔因价格过高决定改在哥伦比亚纹身。,2.40614652633667,2.5354034900665283,2.733344316482544,2.365407943725586,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,1.0,0.44674267476975177,0.3923611111111111,0.8682028897028897,0.5790212542639727,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
qwen27b,433,gold_00026,False,"Sam: You own a really nice hotel, guys 😊
Jessica: Thanks Sam 😊
Michael: Thanks, mate 
Sam: How is our hotel room set for next month? Hope that the manager will arrange the very best for us 😉
Michael: you’re damn right, Sam
Michael: are you coming on the 15th of August?
Sam: Yep! We’ll be at the hotel around 2 p.m.
Jessica: I’m soooo happy to see you again!
Sam: Me, too 😊",Sam appreciates the hotel owned by Jessica and Michael. Sam is going there on the 15th August at around 2pm.,山姆很喜欢杰西卡和迈克尔的酒店。他会在8月15日下午2点左右去那里。,迈克尔确认酒店预订已安排，并与萨姆最终确定抵达时间为8月15日下午2点。,3.41050124168396,3.7571053504943848,3.809126853942871,3.0979743003845215,1.0,1.0,1.0,,,2,3.0,1.0,0.5,0.6666666666666666,1,2.0,0.0,0.0,0.3375,1.0,0.5287719298245614,0.436748182419035,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
qwen27b,442,gold_00027,False,"Terence: What the hell, Danny. You took my money, didn't you? :/
Daniel: What, your money?? Why would I
Terence: Don't play dumb
Daniel: Are you calling me a liar, Terry??
Terence: I'm not stupid, Danny
Daniel: And I'm not a thief?? That's not cool, man :/
Terence: ... Oh shit, I'm sorry, I've just found it. Forgot I'd placed it elsewhere last month
Daniel: Good for you then
Terence: Are you upset
Daniel: What do you think?? Yeah, oh-fucking-course I am",Terence accused Daniel of taking his money. Terence finds the money later and apologizes to Daniel. Daniel is still upset.,特伦斯指控丹尼尔偷了他的钱。后来他找到了钱，就向丹尼尔道歉。但是丹尼尔还在生气。,特伦斯指控丹尼尔偷钱，丹尼尔予以否认。特伦斯随后找到钱并撤回指控，但丹尼尔对此感到愤怒。,4.325227737426758,3.701474666595459,3.9087975025177,4.254673957824707,1.0,1.0,1.0,,,4,4.0,0.0,1.0,0.0,0,0.0,0.0,0.75,0.6219991764109412,0.11388697705802969,0.8827325426439232,0.39785714285714285,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,499,gold_00028,False,"Natacha: hi, i can come and pick you up at the RER.
Charles: so  nice. I just landed. I think i'll arrive about 5:30pm. I'll give you a call
Natacha: ok ,call  me when  you'll be at the station Vesinet. 
Charles: thanks . see you",Charles has just landed and he will be at RER about 5.30 PM. Natacha will pick him up from there.,查尔斯刚刚落地，他会在下午五点半到达rer，娜塔夏会在那里接他。,娜塔莎同意下午五点半在韦西内站接查尔斯，查尔斯承诺到达时给她打电话。,2.2401604652404785,3.8113515377044678,3.791762351989746,2.816643238067627,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,1.0,0.6207852774137178,1.0,0.9366666666666666,0.5299797775530839,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0
qwen27b,528,gold_00029,False,"Meg: still at school?
Ann: i have extra math classes
Meg: so when can i meet you?
Ann: i will be home at 7",Ann is still at school. She will be home at 7 so she can meet Meg then.,安还在学校，她7点会回家，这样她就可以和麦格见面了。,安因有额外的数学课而无法立即见面，但她承诺晚上七点会在家里。,2.520378589630127,3.029374122619629,3.103022813796997,2.3649818897247314,1.0,1.0,1.0,,,2,4.0,2.0,1.0,0.5,0,2.0,0.0,0.5,0.5292795753286148,1.0,1.0,0.4477124183006536,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0
qwen27b,532,gold_00030,False,"Pete: What flavour yogurt did you want again? My brain is like a sieve today.
Jen: Pear but only if they've got it. Otherwise don't worry about it.
Pete: I'll have a look around. If they don't have pear can I get a different flavour?
Jen: I don't like any other flavour. If they don't have pear just don't get anything at all then.
Pete: OK.",Pete will get a pear yogurt for Jen if they have it.,如果商店里有梨味酸奶， 皮特会给珍买的。,珍妮要求皮特仅在有梨味酸奶时购买，拒绝其他口味。皮特最终同意，若无梨味则不买任何酸奶。,2.434943675994873,3.310608386993408,3.12270188331604,2.3705456256866455,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,1.0,0.6666666666666666,0.5023928830696835,0.17055555555555554,0.5406402605949728,0.7636058059587472,3.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
qwen27b,536,gold_00031,False,"Christie: how are you after the party?
Katie: really tired... and you?
Christie: same
Christie: the party was great!
Katie: Yeah, we had fun! :)",Christie and Katie are tired after the party. They both had fun.,克里斯蒂和凯蒂在聚会后累了。他们都玩得很开心。,克里斯蒂询问凯蒂派对后的状况，凯蒂表示很累，但两人一致认为派对非常愉快。,2.2377066612243652,2.4814929962158203,2.5976486206054688,2.1861701011657715,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,0.6666666666666666,0.5086662947021626,0.2422222222222222,0.8999461279461279,0.5567114093959731,2.0,0.0,,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,2.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0
qwen27b,537,gold_00032,False,"Sam: Are you working tomorrow?
Carla: No, it's my day off
Sam: I'm free in the afternoon, do you fancy meeting up?
Carla: Yeah, sure
Sam: Ok, great! Shall we go to Meanwood?
Carla: Ok, there's that cafe there that does the yummy cakes. Meet you at 2?
Sam: Yes - looking forward to it!
Carla: See you tom! xx",Carla has a day off tomorrow. She will meet Sam in Meanwood in a cafe at 2 pm.,卡拉明天有一天假。她将在下午两点在meanwood的一个咖啡馆和山姆见面。,山姆提议明天下午见面，卡拉同意并确认在米恩伍德的咖啡馆两点碰头，山姆随后确认了时间。,2.745206356048584,4.119992733001709,3.8510656356811523,2.7944021224975586,1.0,1.0,1.0,,,3,5.0,2.0,1.0,0.4,0,2.0,1.0,0.6666666666666666,0.45061097953107615,0.09340776182881445,0.9059533523445803,0.7264367816091953,3.0,0.0,,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,3.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,544,gold_00033,False,"Joana: wana play some games?
Sandy: what games?
Joana: maybe dixit?
Joana: or carcassonne?
Sandy: why not?
Joana: ok, I'll bring them 2 u
Sandy: great :)",Joana will bring Sandy some games like dixit and carcassonne.,琼娜将为桑迪带来一些像迪克西特和卡尔卡松这样的游戏。,乔安娜提议玩迪克斯特或卡卡颂，桑迪表示同意，乔安娜承诺将游戏带到桑迪处。,2.349867582321167,4.886710166931152,4.845852851867676,4.450534820556641,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,1.0,0.6666666666666666,0.5601454156386462,0.2922222222222222,0.6760884709160572,0.466887417218543,3.0,0.0,,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,2.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,548,gold_00034,False,"Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!","Steve and Rob will talk about new Dream Theater album, after they finish listening.",史蒂夫和罗伯将在听完后谈论新的梦剧场专辑。,史蒂夫购买了新的梦剧院乐队专辑，罗伯也已备好该专辑，两人约定稍后分享听后感。,2.7646842002868652,3.4191179275512695,3.6873931884765625,2.7496089935302734,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.544299853006207,0.36650326797385624,0.9963591799915656,0.5986837226548016,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
qwen27b,551,gold_00035,False,"Peter: Can you send me the link of your beauty shop?
Joy: Definitely
Joy: It is https:// *********
Joy: Hope you will like it and feel free to ask any questions.
Peter: Okay. Let me look at it.",Joy sent Peter the link to her beauty shop.,乔伊把她美容店的链接发给了彼得。,彼得向乔伊索要美容店链接，乔伊成功提供，彼得同意查看。,1.9717202186584473,4.908546447753906,4.857072353363037,4.628561019897461,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.6569669484267581,0.3993589743589744,1.0,0.5424263674614306,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,590,gold_00036,False,"Ethan: who's going to see solstafir?
Noah: solstafir! when?
Noah: i had no idea they were playing
Archie: I'm not :D.
Leo: i'm going ofc!
Ethan: 21.11
Noah: that's a wednesday... ehh...
Noah: i'll have to see, might have to stay late at work...
Leo: nooo you have to come
Ethan: yeah you have to!
Archie: There are better concerts :P.
Noah: i know, i would really like to see them, but yeah
Leo: archie... :P
Ethan: don't mind him :P
Noah: i'll see and let you know, it would really suck to miss them
Leo: yup!
Ethan: yup! x2","Ethan and Leo are going to see Sólstafir on 21.11. Noah would like to go too, but he might have to stay late at work.",伊森和里奥要在21点11分去见索斯塔弗。诺亚也想去，但他可能得工作到很晚。,伊桑询问索尔斯塔菲尔演唱会出席情况，利奥确认参加，诺亚因工作不确定但承诺稍后通知。,3.2725789546966553,3.4074058532714844,3.7422235012054443,3.129702568054199,1.0,1.0,1.0,,,4,5.0,1.0,1.0,0.2,0,1.0,0.0,1.0,0.463708262086892,0.06400850611376926,0.9964999999999999,0.35050098407586333,3.0,0.0,,1.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,4.0,0.5,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0
qwen27b,598,gold_00037,False,"Bradley: haha look a cat invaded the pitch at Goodison <file_other>
Jill: hahahaha
Julia: what a sweet little black ball of fur
Jill: here's the video :D <file_other>
Julia: haha
Bradley: and the commentary :D
Bradley: that's the best entertainment Everton fans have had all season :D",A sweet little black cat got into the pitch during the Everton's football match.,在埃弗顿的足球比赛中，一只可爱的小黑猫钻进了球场。,布拉德利告知大家古迪逊球场出现猫咪，吉尔分享了视频，布拉德利随后分享了现场解说音频。,2.2471580505371094,4.034698009490967,4.2318034172058105,3.0970935821533203,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,0.0,0.6394063869228176,0.14494117647058824,0.8760714285714286,0.34393939393939393,3.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,605,gold_00038,False,"Barbara: I'm home already, you can come over
Sean: May I bring the dog?
Zac: I'm on my way
Barbara: sure you can, Sean
Barbara: do you want to stay overnight?
Sean: great!
Sean: I thought about it
Barbara: nice!","Barbara, Sean and Zac are meeting at Barbara's place tonight. Sean will bring the dog. Sean and Zac will stay overnight.",芭芭拉、肖恩和扎克今晚在芭芭拉家见面。肖恩会把狗带来的，肖恩和扎克会在这里过夜。,芭芭拉邀请肖恩来家里，允许他带狗，肖恩同意留宿。,2.5371530055999756,4.1708245277404785,4.199893951416016,3.6188623905181885,1.0,1.0,1.0,,,4,5.0,1.0,1.0,0.2,0,1.0,0.0,0.75,0.649876821188677,0.7597222222222222,1.0,0.55106311736146,3.0,0.0,,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
qwen27b,616,gold_00039,False,"Jake: dude, I just pulled a TOTW
Jake: my first this year!
Tom: grats!
Tom: gonna sell it?
Jake: yeah
Jake: I'll try him in one or two matches
Jake: he's not a good fit for my squads
Tom: you'll have plenty of coins to buy someone that fits
Jake: that's the plan
Jake: I got lucky with this one
Tom: my pull luck sucks this year
Tom: not a single great player 
Jake: you're good at the game
Jake: you don't need help :P
Tom: I like shiny things :P",Jake has got his first TOTW this year. Tom doesn't have a great team. ,杰克今年拿到了第一个totw ，汤姆的团队并不出色。,杰克获得了一名周最佳球员，他计划试用一两场比赛后将其出售，以便购买更适合自己阵容的球员。,2.685147285461426,3.631230592727661,3.9169375896453857,2.885557174682617,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,0.5,0.4015470380561757,0.5,0.6435739276300024,0.3823596142938174,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
qwen27b,621,gold_00040,False,"Phil: Good evening Deana! Many thanks for this nice card from you. Constantine was very happy!
Phil: Are these sunglasses also from you?
Deana: I thought they belonged your Cathreen!
Phil: Nope. She says they aren't hers.
Deana: Mine either. Look, maybe you feel like keeping them?
Deana: I seem to have so many sunglasses...
Deana: 8‑D
Phil: Where did you find them, possible that they belong to Adrian?
Deana: In this empty place above the radio. In the very back.
Deana: If Adrian wants it, no pro!
Deana: :)
Phil: :))
Deana: Exactly!
Phil: Ok, they don't belong to any of us, and nobody else drove your car. But we can look after these sunglasses.
Deana: Glad to hear it!","Phil received a card from Deana. Constantine was happy. Phil has sunglasses, that Deana found in the back above the radio. Deana and Phil don't know who they belong too. Phil will keep the sunglasses.",菲尔收到了迪安娜的一张卡片，康斯坦丁很开心。菲尔有副墨镜。蒂娜在后面收音机上面找到的。迪安娜和菲尔也不知道他们属于谁。菲尔会留着这副墨镜的。,迪安娜将太阳镜送给菲尔，菲尔同意收下并负责保管。,1.9431887865066528,3.4233598709106445,3.434021472930908,2.3789329528808594,1.0,1.0,1.0,,,4,2.0,-2.0,0.25,0.5,3,1.0,1.0,0.0,0.4362237762237762,0.09999999999999999,0.761593707250342,0.4462360992301112,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
qwen27b,635,gold_00041,False,"Mell: Hi there! How are you doing?
Gloria: Hi Mell! We are fine, just the daily grind ;) And yourselves?
Mell: Not much happening either. An odd phone call with the kids. Or Tad's sister:(( Not much otherwise.
Gloria: Yeah... Life has become so quite since the kids are out of the house. We had more to get used to it. But it must hard for you. Especially you I mean.
Mell: I don't know. Sometimes I even forget that I should be missing them. In a way I do like this peace and quiet now.
Gloria: Small wonder. You had a hell of a time with them just before they went to college. I'd say you need to recover now.
Mell: I guess you're right. But maybe I should feel guilty or something?
Gloria: Don't be silly! You are a fantastic mom.
Mell: Thanks Gloria.
Gloria: Anyway I'm happy to hear from you again. We should really have a nice do again.
Mell: YES! Splendid!
Gloria: The weather is just brilliant, perfect for a BBQ. What do you think?
Mell: I'm all for it. At my place? I'd love it.
Gloria: Can't be better. I love your garden.
Mell: We're thinking about extending the terrace. I must show you my drawings, just a few ideas. It would be great to hear your opinion.
Gloria: I'd love to. But you know how little I know about garden design, or however you call it.
Mell: We'll have a look at them. Now the BBQ. At the weekend I suppose?
Gloria: Let me check the calendar. Here's our family planner. A horrible name, isn't it? So this weekend suits us fine. At the next one, on Saturday, Mark has penciled something in but I can't read it. So what about this Saturday?
Mell: Perfect. At least we know the weather holds. Shall I do the food and you the drinks?
Gloria: And I'll get us some dessert as well. 
Mell: Very good indeed. It's always so easy going with you.
Gloria: Ta! You were thinking about Tad's sister?
Mell: I'm afraid so. I'm so happy she moved up to Scotland and I don't have to put up with her trying to run my household. Tad feels relieved too.
Gloria: Good riddance! I could really never warm up to her.
Mell: Nobody can! Anyway she's gone and we're going to have a fantastic barbecue. Without her.
Gloria: Yes, we are. Oh I'm so happy you've phoned!
Mell: Looking forward to our BBQ on Saturday!
Gloria: So long!","Gloria and Mell plan to have a barbeque at Mell's place on Saturday. They are happy, because Tad's sister moved to Scotland. Mell needs Gloria's advice on garden design.",格洛丽亚和梅尔计划星期六在梅尔家吃烧烤。他们很高兴，因为泰德的姐姐搬到了苏格兰。梅尔需要格洛丽亚对花园设计的建议。,梅尔和格洛里亚商定本周六在梅尔家举办烧烤，梅尔负责准备食物，格洛里亚负责饮料和甜点。,1.2075058221817017,4.118173599243164,4.430563926696777,2.622905731201172,1.0,0.5,0.6666666666666666,"mark, tad",,5,5.0,0.0,0.6,0.4,2,2.0,0.0,0.6666666666666666,0.6394182583019595,0.4108843969827951,0.8185898239187713,0.5454074074074073,3.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
qwen27b,649,gold_00042,False,"Callan: Something's wrong with my Samsung S8.
Wade: What, exactly?
Callan: All I get is a black screen.
Wade: Did you drop it or something?
Callan: I think I know, this has happened before.
Wade:  It did? What happened before?
Callan: It overheats and then it takes a while for it to restart again..
Wade: That sucks.. Be carefull with the battery, it can be dangerous.
Callan: It sure can, but I'm going to the store and let them see it. It's still under warranty.
Wade: Will you lose all your stuff?
Callan: No, I always back up my files.","Callan's Samsung S8 overheats, so he's going to the store to get it repaired.",卡伦的三星s8过热了，所以他要去店里修理。,卡兰的三星S8因过热黑屏，韦德警告电池危险后，卡兰决定去商店保修，并确认数据已备份。,3.8913943767547607,3.8074100017547607,3.9763598442077637,3.6430935859680176,1.0,1.0,1.0,,,3,4.0,1.0,0.6666666666666666,0.5,1,2.0,0.0,0.5,0.623073172764397,0.06305147058823529,0.7282591689813503,0.3624775784753363,2.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
qwen27b,676,gold_00043,False,"Anna: Mum, I have a awful stomachache.
Joanna: Oh, dear, when did you get it?
Anna: At night, and it won’t stop:-(
Joanna: Is it something you ate?
Anna: Maybe. I'm not sure.
Joanna: What did you have for breakfast?
Anna: The usual, cereal with milk and a banana.
Joanna: Maybe the milk was bad.
Anna: It didn't smell bad.
Joanna: Maybe the banana was bad.
Anna: No, the banana was delicious.
Joanna: Maybe you just need to go to the bathroom.
Anna: No, that's not the problem.
Joanna: Maybe it will go away in a little while.
Anna: I wish it would :-(
Anna: Hopefully. If not, maybe we should go and see a doctor.
Joanna: Yeah, I think so...
Anna: I’ll get you a hot tea with some fresh mint leaves. Hope it will help. 
Joanna: Please do, I’m in my room...
Anna: Will be in ten minutes:-)",Anna got an awful stomachache at night but she doesn't know its cause. Her mom Joanna will make her hot tea with some fresh mint leaves.,安娜夜里胃疼得厉害，但她不知道其中的原因。她的妈妈乔安娜会用新鲜的薄荷叶为她做热茶。,安娜提出为乔安娜泡薄荷茶，乔安娜接受并告知自己在房间。两人还约定若胃痛未缓解则去看医生。,2.678659439086914,3.8624167442321777,4.091814041137695,3.385361909866333,1.0,1.0,1.0,,,4,5.0,1.0,0.75,0.4,1,2.0,0.0,0.6666666666666666,0.6242308293577188,0.08370629370629372,0.8245124604274986,0.447011385199241,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,678,gold_00044,False,"Sam: Where are you?
Kate: downstairs
Sam: already?
Kate: sure, come down
Jeff: We're in the little room next to the reception
Kate: have you noticed the woman making a cake?
Sam: yes
Kate: did you see the cake?
Sam: I didn't pay attention, why?
Kate: there was a huge penis on it
Kate: made of marzipan or sth
Sam: hahah, really?
Kate: when I noticed it, I started laughing
Kate: so she laughed too
Sam: nice
Kate: I asked her what's she doing
Kate: Somebody ordered a cake with a huge penis with balls and chocolate hair
Sam: hahah, I must see it!
Kate: she is working in the small room under the stairs
Sam: right, there is a kitchen",Kate and Jeff are downstairs in a room next to the reception. Some lady is making a marzipan cake. ,凯特和杰夫在楼下接待处旁边的一个房间里。有位女士正在做杏仁蛋糕。,凯特描述了一个带有露骨图案的蛋糕，并指出它在楼梯下的小房间里制作，山姆决定前去观看。,4.414841651916504,3.8052878379821777,4.016475677490234,3.866853952407837,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,2.0,1.0,0.3683260322224778,0.13960389036251106,0.5248866809533087,0.21798449612403098,3.0,0.0,,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,3.0,0.3333333333333333,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
qwen27b,690,gold_00045,False,"Mia: God, he keeps talking about the stupid wall
Jennifer: I think he's just senile
Karine: unfortunately it's much more
Karine: this populist strategy to scare people with a minority
Karine: and then present himself as the only savior
Peter: Karine is right, I think he's not as senile and stupid as we would like to believe
Mia: so it's even worse - he's pure evil
Peter: possibly yes
Karine: I really think so, because it's not only about politics anymore
Karine: he is destroying the Earth
Karine: trying to shake the world's order
Jennifer: but he's also quite stupid
Jennifer: and the dangerous thing is his self confidence
Jennifer: he's persistence 
Jennifer: and ignorance
Karine: but we have a chance to change it
Karine: maybe Trump will be over soon?
Mia: we will see
Mia: but we should do anything to win the next elections
Karine: everything!","Mia, Jennifer, Karine and Peter do not like Trump.",米亚、珍妮弗、卡琳和彼得不喜欢特朗普。,卡琳和彼得认定该人物是危险的战略威胁，米娅承诺将不惜一切代价赢得下次选举。,2.4095311164855957,3.136507034301758,3.6130528450012207,2.659821033477783,1.0,1.0,1.0,,,4,6.0,2.0,0.75,0.5,1,3.0,2.0,0.6666666666666666,0.516882883655346,0.07056309703368527,0.7247295564918019,0.3149717514124294,2.0,0.0,,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,3.0,0.3333333333333333,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
qwen27b,711,gold_00046,False,"Pedro: batman or superman??
Alex: honestly..  neither
Pedro: WHAT??
Alex: i honestly like the flash
Pedro: whats so good about the flash :P
Alex: duuude, he can do almost anything
Pedro: not anything
Alex: yea im sure batman can run as fast -_-
Pedro: superhuman speed? thats your pitch?
Alex: that speed opens up the whole multiverse for him.. you seriously dont get how powerful he can be
Pedro: yeah i get your point",Alex prefers the Flash to Barman and Superman thanks to his speed.,阿莱克斯更喜欢闪电侠，因为他的速度。,亚历克斯拒绝蝙蝠侠和超人，偏爱闪电侠，并解释其速度赋予跨宇宙力量。佩德罗最终认可了亚历克斯的观点。,1.9593780040740967,2.0791494846343994,2.199369192123413,1.965777039527893,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,1.0,0.5,0.4143313261028678,0.10043478260869565,0.7833333333333332,0.2582722513089005,3.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
qwen27b,737,gold_00047,False,"Damian: are you downtown?
Ethan: yes
Ethan: why?
Damian: can you buy me a kebab?
Damian: i'm starving
Ethan: why won't you cook something for both of us, huh?
Damian: man, give me a break, i had a rough day
Ethan: ok ok
Ethan: but i really wish you weren't such a parasite
Damian: i'll change, scout's honour",Ethan will buy Damian a kebab. Damian had a bad day.,伊森会请达米安吃烤肉串，达米安今天过得很糟糕。,达米安请求伊森为他买烤肉串，伊森拒绝并批评达米安像个寄生虫。,2.2939095497131348,4.892057418823242,4.877366065979004,4.763265609741211,1.0,1.0,1.0,,,3,2.0,-1.0,0.3333333333333333,0.5,2,1.0,0.0,1.0,0.508495145631068,1.0,0.8300242130750606,0.3529801324503311,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
